time,x,y,z,yaw,linx_w,liny_w,linz_w,linx_b,liny_b,linz_b,yaw_rate,xd,yd,zd,yawd,vxd_w,vyd_w,vzd_w,vxd_b,vyd_b,vzd_b,wyawd,cmd_linx,cmd_liny,cmd_linz,cmd_angz
1777417459.028301,-0.006837,0.026082,1.540497,-3.950701,-0.241202,0.256449,0.439938,0.352049,-0.002436,0.439938,0.002547,-0.027769,0.027764,1.594422,-3.926727,-0.224961,0.224842,0.359747,0.318058,0.000000,0.359747,0.003626,0.055629,0.054501,0.518187,0.008916
1777417459.061653,-0.015098,0.034912,1.548169,-3.950554,-0.239982,0.255202,0.429928,0.350304,-0.002509,0.429928,0.003451,-0.035252,0.035242,1.606388,-3.926570,-0.224937,0.224748,0.359596,0.317975,0.000000,0.359596,0.004721,-0.015234,0.078574,0.511937,0.009921
1777417459.094951,-0.029263,0.049948,1.577326,-3.950340,-0.247303,0.262745,0.450033,0.360815,-0.002496,0.450033,0.006152,-0.042702,0.042684,1.618295,-3.926376,-0.224908,0.224632,0.359411,0.317872,0.000000,0.359411,0.005817,-0.019130,0.079933,0.519095,0.010843
1777417459.128296,-0.029263,0.049948,1.577326,-3.950340,-0.247303,0.262745,0.450033,0.360815,-0.002496,0.450033,0.006152,-0.050222,0.050194,1.630310,-3.926143,-0.224873,0.224492,0.359187,0.317749,0.000000,0.359187,0.007004,-0.082115,0.100662,0.482689,0.011605
1777417459.161629,-0.039155,0.060448,1.596597,-3.950062,-0.247683,0.262950,0.453486,0.361225,-0.002464,0.453486,0.006544,-0.057691,0.057648,1.642237,-3.925873,-0.224833,0.224331,0.358929,0.317607,0.000000,0.358929,0.008084,-0.001159,0.073125,0.504635,0.013474
1777417459.195085,-0.052126,0.074051,1.601760,-3.949719,-0.254282,0.269568,0.444328,0.370568,-0.002388,0.444328,0.010585,-0.065233,0.065171,1.654274,-3.925563,-0.224786,0.224145,0.358632,0.317443,0.000000,0.358632,0.009308,-0.023926,0.080581,0.488208,0.014167
1777417459.228296,-0.062750,0.085263,1.637717,-3.948849,-0.250332,0.264564,0.458323,0.364219,-0.002103,0.458323,0.013677,-0.072720,0.072635,1.666216,-3.925217,-0.224734,0.223939,0.358302,0.317260,0.000000,0.358302,0.010380,-0.074849,0.096689,0.500367,0.014797
1777417459.261679,-0.075644,0.098459,1.647848,-3.948280,-0.256646,0.270385,0.454839,0.372789,-0.001780,0.454839,0.017337,-0.080169,0.080055,1.678087,-3.924835,-0.224677,0.223711,0.357937,0.317059,0.000000,0.357937,0.011458,-0.100024,0.104860,0.450105,0.013226
1777417459.295079,-0.092547,0.115597,1.677349,-3.947671,-0.267842,0.280776,0.475673,0.388038,-0.001122,0.475673,0.019282,-0.087670,0.087520,1.690032,-3.924412,-0.224614,0.223459,0.357535,0.316837,0.000000,0.357535,0.012682,-0.144663,0.117712,0.450808,0.013308
1777417459.328285,-0.102319,0.125522,1.693621,-3.947015,-0.269877,0.282001,0.478174,0.390330,-0.000757,0.478174,0.018939,-0.095197,0.095005,1.702009,-3.923949,-0.224545,0.223184,0.357094,0.316594,0.000000,0.357094,0.013886,-0.225004,0.141087,0.412141,0.013469
1777417459.361669,-0.117097,0.140188,1.701299,-3.946330,-0.278435,0.289556,0.471581,0.401707,-0.000096,0.471581,0.021997,-0.102619,0.102378,1.713805,-3.923455,-0.224472,0.222890,0.356624,0.316335,0.000000,0.356624,0.014831,-0.232585,0.141567,0.399581,0.013623
1777417459.395035,-0.125362,0.148397,1.728133,-3.945611,-0.279735,0.289637,0.488732,0.402667,0.000496,0.488732,0.022981,-0.110146,0.109849,1.725758,-3.922915,-0.224392,0.222570,0.356112,0.316052,0.000000,0.356112,0.016205,-0.287737,0.155656,0.404338,0.013730
1777417459.428348,-0.140058,0.162588,1.743087,-3.944859,-0.287441,0.295748,0.489250,0.412416,0.001495,0.489250,0.022329,-0.117619,0.117257,1.737612,-3.922340,-0.224306,0.222229,0.355567,0.315752,0.000000,0.355567,0.017253,-0.277959,0.149962,0.370541,0.014048
1777417459.461629,-0.148600,0.170830,1.751291,-3.944081,-0.287053,0.294117,0.480134,0.410975,0.002028,0.480134,0.021340,-0.125064,0.124628,1.749405,-3.921728,-0.224216,0.221868,0.354989,0.315433,0.000000,0.354989,0.018345,-0.328468,0.161216,0.360118,0.014283
1777417459.494968,-0.148600,0.170830,1.751291,-3.944081,-0.287053,0.294117,0.480134,0.410975,0.002028,0.480134,0.021340,-0.132537,0.132019,1.761230,-3.921075,-0.224119,0.221483,0.354373,0.315094,0.000000,0.354373,0.019587,-0.319863,0.155228,0.363622,0.014597
1777417459.528298,-0.163243,0.184418,1.776699,-3.943272,-0.292480,0.297105,0.489499,0.416898,0.003518,0.489499,0.019281,-0.139996,0.139385,1.773017,-3.920385,-0.224017,0.221077,0.353722,0.314735,0.000000,0.353722,0.020726,-0.234113,0.126615,0.384488,0.018598
1777417459.561740,-0.170398,0.191040,1.789726,-3.942464,-0.291581,0.294703,0.488072,0.414550,0.004207,0.488072,0.024580,-0.147458,0.146744,1.784791,-3.919654,-0.223909,0.220648,0.353036,0.314358,0.000000,0.353036,0.021917,-0.286216,0.136908,0.354170,0.018901
1777417459.595072,-0.183349,0.202536,1.796188,-3.941615,-0.297409,0.298138,0.478924,0.421078,0.005643,0.478924,0.026807,-0.154938,0.154109,1.796574,-3.918882,-0.223796,0.220195,0.352312,0.313959,0.000000,0.352312,0.023163,-0.268095,0.127767,0.348431,0.019419
1777417459.628391,-0.190649,0.208974,1.819329,-3.940709,-0.297060,0.295831,0.490904,0.419186,0.006619,0.490904,0.028574,-0.162380,0.161426,1.808281,-3.918074,-0.223677,0.219723,0.351557,0.313543,0.000000,0.351557,0.024244,-0.300721,0.130873,0.356393,0.019965
1777417459.661676,-0.204467,0.220823,1.832710,-3.939738,-0.302443,0.298179,0.487651,0.424631,0.008429,0.487651,0.026616,-0.169844,0.168752,1.820003,-3.917223,-0.223552,0.219227,0.350763,0.313107,0.000000,0.350763,0.025523,-0.282652,0.120940,0.330440,0.020360
1777417459.695078,-0.214683,0.229742,1.842630,-3.937704,-0.296604,0.289709,0.468124,0.414510,0.009317,0.468124,0.033686,-0.177299,0.176056,1.831690,-3.916333,-0.223422,0.218709,0.349935,0.312652,0.000000,0.349935,0.026706,-0.320673,0.124331,0.323925,0.020736
1777417459.728331,-0.214683,0.229742,1.842630,-3.937704,-0.296604,0.289709,0.468124,0.414510,0.009317,0.468124,0.033686,-0.184763,0.183356,1.843370,-3.915401,-0.223286,0.218169,0.349070,0.312176,0.000000,0.349070,0.027968,-0.326263,0.121112,0.324767,0.016538
1777417459.761784,-0.228559,0.240467,1.867574,-3.936569,-0.302910,0.291611,0.480590,0.420294,0.012016,0.480590,0.033440,-0.192143,0.190560,1.854896,-3.914438,-0.223145,0.217613,0.348180,0.311688,0.000000,0.348180,0.028865,-0.244812,0.095743,0.346155,0.021934
1777417459.795099,-0.243830,0.252698,1.877765,-3.935410,-0.307381,0.292176,0.469581,0.423845,0.014320,0.469581,0.026318,-0.199590,0.197816,1.866505,-3.913426,-0.222998,0.217029,0.347247,0.311175,0.000000,0.347247,0.030369,-0.280616,0.094572,0.316918,0.021943
1777417459.828299,-0.251003,0.258224,1.900084,-3.934271,-0.304568,0.286961,0.477107,0.418172,0.015494,0.477107,0.029658,-0.207068,0.205086,1.878137,-3.912368,-0.222845,0.216421,0.346273,0.310641,0.000000,0.346273,0.031755,-0.327752,0.098249,0.317348,0.022310
1777417459.861626,-0.264067,0.267966,1.911879,-3.933070,-0.306777,0.285183,0.468987,0.418479,0.017813,0.468987,0.028069,-0.214461,0.212258,1.889613,-3.911279,-0.222688,0.215798,0.345276,0.310094,0.000000,0.345276,0.032648,-0.304634,0.085828,0.293132,0.022946
1777417459.895112,-0.269402,0.271688,1.915731,-3.931861,-0.303260,0.279679,0.456963,0.412114,0.018681,0.456963,0.037353,-0.221910,0.219468,1.901149,-3.910140,-0.222523,0.215148,0.344236,0.309524,0.000000,0.344236,0.034167,-0.328799,0.082048,0.289628,0.023287
1777417459.928291,-0.280291,0.279313,1.934733,-3.930588,-0.306348,0.278730,0.463391,0.413640,0.021018,0.463391,0.038866,-0.229281,0.226587,1.912539,-3.908971,-0.222355,0.214482,0.343172,0.308941,0.000000,0.343172,0.035081,-0.289555,0.065498,0.302758,0.024030
1777417459.961655,-0.286852,0.283938,1.945482,-3.929258,-0.302894,0.273059,0.457481,0.407211,0.022020,0.457481,0.035860,-0.236727,0.233760,1.924016,-3.907747,-0.222179,0.213789,0.342062,0.308333,0.000000,0.342062,0.036732,-0.295734,0.057050,0.285158,0.024413
1777417459.995146,-0.286852,0.283938,1.945482,-3.929258,-0.302894,0.273059,0.457481,0.407211,0.022020,0.457481,0.035860,-0.244129,0.240874,1.935398,-3.906486,-0.221999,0.213077,0.340923,0.307710,0.000000,0.340923,0.037821,-0.268752,0.043944,0.284229,0.025032
1777417460.028342,-0.297829,0.291123,1.951268,-3.927884,-0.303028,0.269126,0.443145,0.404552,0.024333,0.443145,0.033016,-0.251547,0.247985,1.946775,-3.905178,-0.221813,0.212341,0.339746,0.307066,0.000000,0.339746,0.039224,-0.195475,0.023739,0.305214,0.031560
1777417460.061702,-0.303580,0.294964,1.968941,-3.926508,-0.299737,0.263727,0.447865,0.398441,0.025270,0.447865,0.040300,-0.258889,0.255004,1.958006,-3.903841,-0.221623,0.211592,0.338547,0.306411,0.000000,0.338547,0.040134,-0.205786,0.015191,0.315371,0.031860
1777417460.095138,-0.314471,0.302009,1.978746,-3.925044,-0.300914,0.260851,0.440633,0.397282,0.027555,0.440633,0.038523,-0.266269,0.262040,1.969264,-3.902451,-0.221426,0.210817,0.337307,0.305734,0.000000,0.337307,0.041676,-0.178817,0.002842,0.301185,0.032166
1777417460.128301,-0.320318,0.305696,1.983429,-3.923496,-0.295984,0.253974,0.427245,0.388981,0.028347,0.427245,0.040016,-0.273671,0.269077,1.980523,-3.901013,-0.221223,0.210017,0.336028,0.305036,0.000000,0.336028,0.043155,-0.189391,-0.004875,0.302758,0.032539
1777417460.161648,-0.329499,0.311215,1.999773,-3.921895,-0.297277,0.251348,0.431812,0.388097,0.030499,0.431812,0.050359,-0.281002,0.276027,1.991644,-3.899543,-0.221016,0.209204,0.334726,0.304326,0.000000,0.334726,0.044104,-0.162072,-0.017518,0.315052,0.032756
1777417460.195128,-0.334464,0.314153,2.008143,-3.920199,-0.293884,0.245982,0.426972,0.381964,0.031278,0.426972,0.054807,-0.288373,0.282994,2.002790,-3.898019,-0.220802,0.208365,0.333384,0.303594,0.000000,0.333384,0.045718,-0.159171,-0.028130,0.303523,0.032741
1777417460.228347,-0.344017,0.319931,2.012823,-3.918415,-0.295034,0.243297,0.416517,0.380957,0.033318,0.416517,0.053876,-0.295766,0.289960,2.013936,-3.896444,-0.220582,0.207501,0.332002,0.302842,0.000000,0.332002,0.047260,-0.126716,-0.041398,0.307987,0.032797
1777417460.261795,-0.349107,0.322913,2.029480,-3.916587,-0.291631,0.237998,0.421848,0.374878,0.034026,0.421848,0.057434,-0.303080,0.296829,2.024926,-3.894838,-0.220358,0.206625,0.330600,0.302079,0.000000,0.330600,0.048155,-0.128340,-0.050280,0.320253,0.032704
1777417460.295179,-0.358504,0.328537,2.038696,-3.914688,-0.292309,0.235055,0.416570,0.373373,0.035895,0.416570,0.055354,-0.310434,0.303713,2.035941,-3.893177,-0.220128,0.205723,0.329156,0.301294,0.000000,0.329156,0.049845,-0.098972,-0.062354,0.307969,0.032386
1777417460.328308,-0.363451,0.331400,2.043080,-3.912763,-0.288246,0.229352,0.406208,0.366553,0.036433,0.406208,0.058325,-0.317811,0.310596,2.046953,-3.891462,-0.219891,0.204796,0.327673,0.300489,0.000000,0.327673,0.051453,-0.101133,-0.070446,0.310533,0.032314
1777417460.361726,-0.372780,0.337004,2.060764,-3.910774,-0.288047,0.225952,0.410447,0.364116,0.038008,0.410447,0.053385,-0.325114,0.317386,2.057817,-3.889715,-0.219651,0.203857,0.326171,0.299673,0.000000,0.326171,0.052394,-0.071542,-0.082015,0.323146,0.032381
1777417460.394989,-0.378856,0.340696,2.071281,-3.908729,-0.280660,0.217633,0.400495,0.353102,0.038125,0.400495,0.042061,-0.332434,0.324167,2.068667,-3.887916,-0.219404,0.202894,0.324631,0.298838,0.000000,0.324631,0.053986,-0.075208,-0.088786,0.308528,0.032121
1777417460.428400,-0.378856,0.340696,2.071281,-3.908729,-0.280660,0.217633,0.400495,0.353102,0.038125,0.400495,0.042061,-0.339740,0.330911,2.079458,-3.886070,-0.219152,0.201912,0.323059,0.297987,0.000000,0.323059,0.055376,-0.055624,-0.097461,0.308101,0.032111
1777417460.461691,-0.385857,0.344594,2.074353,-3.906737,-0.277230,0.212017,0.385965,0.346813,0.039096,0.385965,0.050228,-0.347034,0.337619,2.090190,-3.884177,-0.218895,0.200910,0.321456,0.297119,0.000000,0.321456,0.056792,0.004150,-0.110505,0.328993,0.041423
1777417460.495118,-0.390146,0.347181,2.090179,-3.904732,-0.272553,0.206591,0.390292,0.339760,0.039090,0.390292,0.059715,-0.354355,0.344325,2.100920,-3.882226,-0.218631,0.199883,0.319813,0.296231,0.000000,0.319813,0.058537,0.014185,-0.119320,0.344285,0.041464
1777417460.528334,-0.397851,0.352015,2.098282,-3.902666,-0.272017,0.203894,0.385285,0.337592,0.039971,0.385285,0.062915,-0.361633,0.350966,2.111546,-3.880234,-0.218362,0.198841,0.318146,0.295330,0.000000,0.318146,0.059744,0.040969,-0.127832,0.333751,0.041867
1777417460.561700,-0.402375,0.354831,2.102707,-3.900482,-0.267074,0.198302,0.374719,0.330244,0.039890,0.374719,0.061451,-0.368900,0.357570,2.122112,-3.878194,-0.218089,0.197779,0.316447,0.294413,0.000000,0.316447,0.061216,0.041111,-0.131822,0.338333,0.042026
1777417460.594988,-0.410984,0.360548,2.120951,-3.898189,-0.265015,0.194818,0.378720,0.326446,0.040253,0.378720,0.054853,-0.376141,0.364123,2.132596,-3.876108,-0.217810,0.196700,0.314721,0.293483,0.000000,0.314721,0.062575,0.064238,-0.138945,0.350457,0.042001
1777417460.628307,-0.414808,0.363015,2.129030,-3.895875,-0.259063,0.188834,0.372286,0.318102,0.039782,0.372286,0.062825,-0.383397,0.370661,2.143058,-3.873964,-0.217525,0.195598,0.312957,0.292534,0.000000,0.312957,0.064311,0.055181,-0.139335,0.334335,0.041709
1777417460.661726,-0.423139,0.368903,2.133822,-3.893431,-0.256090,0.185057,0.358511,0.313448,0.039733,0.358511,0.054383,-0.390663,0.377181,2.153490,-3.871763,-0.217234,0.194473,0.311157,0.291566,0.000000,0.311157,0.066043,0.082638,-0.146334,0.338329,0.041764
1777417460.695095,-0.423139,0.368903,2.133822,-3.893431,-0.256090,0.185057,0.358511,0.313448,0.039733,0.358511,0.054383,-0.397907,0.383651,2.163842,-3.869513,-0.216938,0.193331,0.309329,0.290584,0.000000,0.309329,0.067487,0.073502,-0.144429,0.349175,0.041536
1777417460.728327,-0.428123,0.372374,2.152049,-3.890924,-0.246408,0.176613,0.357434,0.300706,0.038534,0.357434,0.045297,-0.405153,0.390094,2.174151,-3.867206,-0.216636,0.192167,0.307467,0.289585,0.000000,0.307467,0.069200,0.127069,-0.155618,0.369827,0.052425
1777417460.761657,-0.434985,0.377650,2.160448,-3.888458,-0.242422,0.172874,0.349122,0.295335,0.037828,0.349122,0.056287,-0.412329,0.396445,2.184312,-3.864866,-0.216331,0.190994,0.305590,0.288579,0.000000,0.305590,0.070215,0.141179,-0.158592,0.353681,0.051773
1777417460.794984,-0.434985,0.377650,2.160448,-3.888458,-0.242422,0.172874,0.349122,0.295335,0.037828,0.349122,0.056287,-0.419550,0.402804,2.194487,-3.862454,-0.216019,0.189792,0.303668,0.287551,0.000000,0.303668,0.072366,0.137337,-0.155138,0.356669,0.051341
1777417460.828322,-0.438557,0.380442,2.164422,-3.885872,-0.233916,0.165704,0.334110,0.284318,0.036577,0.334110,0.054332,-0.426783,0.409144,2.204630,-3.859978,-0.215700,0.188568,0.301709,0.286504,0.000000,0.301709,0.074260,0.187942,-0.165696,0.376732,0.062709
1777417460.861604,-0.445876,0.386463,2.183112,-3.883178,-0.229595,0.162397,0.337688,0.278996,0.035331,0.337688,0.056358,-0.433922,0.415369,2.214591,-3.857477,-0.215379,0.187339,0.299743,0.285454,0.000000,0.299743,0.075054,0.207923,-0.168145,0.389283,0.062039
1777417460.895079,-0.448970,0.389073,2.191253,-3.880371,-0.221807,0.156093,0.329658,0.269091,0.033963,0.329658,0.063659,-0.441090,0.421588,2.224540,-3.854905,-0.215051,0.186085,0.297736,0.284385,0.000000,0.297736,0.077139,0.194899,-0.160366,0.371613,0.060781
1777417460.928303,-0.448970,0.389073,2.191253,-3.880371,-0.221807,0.156093,0.329658,0.269091,0.033963,0.329658,0.063659,-0.448288,0.427800,2.234479,-3.852262,-0.214716,0.184805,0.295687,0.283294,0.000000,0.295687,0.079302,0.218007,-0.162839,0.374685,0.059899
1777417460.961694,-0.453792,0.393755,2.193846,-3.877430,-0.218597,0.154003,0.318750,0.265407,0.032567,0.318750,0.083225,-0.455391,0.433898,2.244236,-3.849592,-0.214379,0.183521,0.293633,0.282203,0.000000,0.293633,0.080104,0.265317,-0.172950,0.394209,0.072042
1777417460.994997,-0.458520,0.397804,2.213280,-3.874209,-0.212467,0.149321,0.324891,0.257822,0.031092,0.324891,0.071252,-0.462560,0.440018,2.254028,-3.846834,-0.214034,0.182205,0.291527,0.281085,0.000000,0.291527,0.082722,0.265566,-0.165909,0.408670,0.070012
1777417461.028488,-0.466696,0.405602,2.223402,-3.870854,-0.208836,0.147675,0.316637,0.254121,0.029035,0.316637,0.063986,-0.469716,0.446092,2.263747,-3.844018,-0.213683,0.180870,0.289393,0.279954,0.000000,0.289393,0.084488,0.271148,-0.163362,0.389110,0.067921
1777417461.061655,-0.466696,0.405602,2.223402,-3.870854,-0.208836,0.147675,0.316637,0.254121,0.029035,0.316637,0.063986,-0.476777,0.452051,2.273282,-3.841175,-0.213331,0.179534,0.287254,0.278823,0.000000,0.287254,0.085288,0.243343,-0.146374,0.387535,0.065446
1777417461.095131,-0.469836,0.409082,2.226731,-3.867401,-0.202078,0.142941,0.303898,0.246023,0.027213,0.303898,0.079763,-0.483851,0.457988,2.282780,-3.838262,-0.212972,0.178175,0.285079,0.277675,0.000000,0.285079,0.087401,0.289287,-0.157401,0.405950,0.078015
1777417461.128356,-0.476186,0.415694,2.244728,-3.863816,-0.200499,0.143110,0.312422,0.245045,0.025160,0.312422,0.098970,-0.490991,0.463943,2.292309,-3.835254,-0.212604,0.176783,0.282852,0.276501,0.000000,0.282852,0.090224,0.302254,-0.154000,0.418103,0.075151
1777417461.161697,-0.479997,0.419609,2.254781,-3.859985,-0.194818,0.139136,0.308325,0.238247,0.023474,0.308325,0.090060,-0.498050,0.469794,2.301671,-3.832214,-0.212234,0.175386,0.280618,0.275325,0.000000,0.280618,0.091221,0.286174,-0.139603,0.400614,0.072623
1777417461.195102,-0.486310,0.426805,2.258383,-3.856110,-0.194744,0.140806,0.300573,0.239375,0.021241,0.300573,0.120206,-0.505126,0.475624,2.310998,-3.829097,-0.211858,0.173967,0.278347,0.274132,0.000000,0.278347,0.093510,0.295287,-0.136341,0.398169,0.068815
1777417461.228410,-0.489767,0.430722,2.277249,-3.852003,-0.191023,0.138650,0.311676,0.235233,0.019465,0.311676,0.127174,-0.512199,0.481413,2.320261,-3.825911,-0.211475,0.172527,0.276044,0.272924,0.000000,0.276044,0.095576,0.276595,-0.118615,0.408614,0.065883
1777417461.261682,-0.497170,0.439237,2.287630,-3.847747,-0.191475,0.141250,0.311101,0.237345,0.016779,0.311101,0.121095,-0.519216,0.487119,2.329390,-3.822680,-0.211090,0.171080,0.273728,0.271712,0.000000,0.273728,0.096929,0.287861,-0.115509,0.388003,0.062408
1777417461.295292,-0.500887,0.443644,2.292519,-3.843510,-0.188585,0.139756,0.304769,0.234243,0.015047,0.304769,0.131838,-0.526248,0.492799,2.338479,-3.819369,-0.210698,0.169610,0.271375,0.270483,0.000000,0.271375,0.099316,0.258297,-0.092803,0.383563,0.058526
1777417461.328300,-0.508569,0.452800,2.313040,-3.839193,-0.189256,0.143071,0.317043,0.236949,0.011926,0.317043,0.124029,-0.533318,0.498470,2.347553,-3.815967,-0.210297,0.168112,0.268979,0.269233,0.000000,0.268979,0.102059,0.266814,-0.088442,0.390102,0.055708
1777417461.361638,-0.513572,0.458588,2.325271,-3.834824,-0.184604,0.140710,0.314372,0.231912,0.009735,0.314372,0.095914,-0.540292,0.504026,2.356441,-3.812537,-0.209897,0.166614,0.266583,0.267987,0.000000,0.266583,0.102909,0.234507,-0.063291,0.364814,0.053272
1777417461.395005,-0.513572,0.458588,2.325271,-3.834824,-0.184604,0.140710,0.314372,0.231912,0.009735,0.314372,0.095914,-0.547260,0.509537,2.365260,-3.809034,-0.209490,0.165099,0.264158,0.266728,0.000000,0.264158,0.105085,0.232114,-0.054456,0.355225,0.050310
1777417461.428333,-0.521297,0.468452,2.331234,-3.830636,-0.183496,0.143195,0.304358,0.232676,0.006141,0.304358,0.092551,-0.554244,0.515021,2.374034,-3.805446,-0.209076,0.163560,0.261696,0.265452,0.000000,0.261696,0.107641,0.278992,-0.070953,0.370169,0.067875
1777417461.461667,-0.525541,0.473608,2.351918,-3.826596,-0.179182,0.141059,0.314463,0.228006,0.004125,0.314463,0.099853,-0.561214,0.520454,2.382726,-3.801787,-0.208658,0.162005,0.259208,0.264166,0.000000,0.259208,0.109784,0.241275,-0.040642,0.373570,0.066084
1777417461.495086,-0.533944,0.484013,2.362456,-3.822565,-0.179492,0.144611,0.311114,0.230498,0.000642,0.311114,0.094628,-0.568161,0.525827,2.391323,-3.798060,-0.208234,0.160436,0.256698,0.262871,0.000000,0.256698,0.111807,0.244418,-0.034263,0.346805,0.065307
1777417461.528319,-0.533944,0.484013,2.362456,-3.822565,-0.179492,0.144611,0.311114,0.230498,0.000642,0.311114,0.094628,-0.575126,0.531172,2.399875,-3.794241,-0.207804,0.158843,0.254149,0.261560,0.000000,0.254149,0.114550,0.203559,-0.003278,0.339698,0.064937
1777417461.561749,-0.538954,0.490581,2.368066,-3.818467,-0.175096,0.142996,0.300055,0.226061,-0.001797,0.300055,0.087424,-0.582014,0.536416,2.408266,-3.790383,-0.207372,0.157249,0.251599,0.260251,0.000000,0.251599,0.115754,0.251548,-0.022007,0.353849,0.083314
1777417461.595139,-0.547767,0.501264,2.390007,-3.814340,-0.174114,0.145386,0.308326,0.226772,-0.005212,0.308326,0.082093,-0.588938,0.541645,2.416633,-3.786420,-0.206931,0.155628,0.249004,0.258922,0.000000,0.249004,0.118878,0.242584,-0.007635,0.356970,0.081915
1777417461.628344,-0.547767,0.501264,2.390007,-3.814340,-0.174114,0.145386,0.308326,0.226772,-0.005212,0.308326,0.082093,-0.595824,0.546803,2.424885,-3.782394,-0.206487,0.153996,0.246394,0.257588,0.000000,0.246394,0.120792,0.198706,0.024304,0.326759,0.081628
1777417461.661729,-0.552567,0.507537,2.402051,-3.810131,-0.167946,0.142078,0.302144,0.219858,-0.007393,0.302144,0.077040,-0.602717,0.551922,2.433075,-3.778276,-0.206037,0.152344,0.243750,0.256242,0.000000,0.243750,0.123528,0.245961,0.005032,0.340101,0.099787
1777417461.695137,-0.561341,0.518181,2.405524,-3.805780,-0.167030,0.144222,0.286775,0.220423,-0.010602,0.286775,0.082137,-0.609556,0.556957,2.441131,-3.774103,-0.205583,0.150686,0.241097,0.254894,0.000000,0.241097,0.125212,0.239706,0.017784,0.329401,0.098718
1777417461.728454,-0.561341,0.518181,2.405524,-3.805780,-0.167030,0.144222,0.286775,0.220423,-0.010602,0.286775,0.082137,-0.616413,0.561960,2.449136,-3.769828,-0.205123,0.149005,0.238407,0.253531,0.000000,0.238407,0.128232,0.195925,0.050067,0.335830,0.097111
1777417461.761678,-0.565714,0.523942,2.424014,-3.801145,-0.161145,0.140679,0.290624,0.213551,-0.012430,0.290624,0.088277,-0.623219,0.566881,2.457010,-3.765494,-0.204660,0.147317,0.235708,0.252167,0.000000,0.235708,0.130019,0.242796,0.030352,0.349458,0.116001
1777417461.795030,-0.567216,0.525768,2.434060,-3.796212,-0.153113,0.133632,0.284984,0.202824,-0.012784,0.284984,0.100758,-0.630047,0.571774,2.464838,-3.761052,-0.204189,0.145606,0.232969,0.250787,0.000000,0.232969,0.133255,0.240291,0.040858,0.325607,0.112992
1777417461.828314,-0.567216,0.525768,2.434060,-3.796212,-0.153113,0.133632,0.284984,0.202824,-0.012784,0.284984,0.100758,-0.636866,0.576613,2.472581,-3.756521,-0.203712,0.143878,0.230205,0.249398,0.000000,0.230205,0.135945,0.269871,0.031055,0.318112,0.109925
1777417461.861696,-0.576255,0.536913,2.438418,-3.790887,-0.154359,0.137454,0.273686,0.206057,-0.016154,0.273686,0.113477,-0.643626,0.581364,2.480183,-3.751933,-0.203234,0.142147,0.227435,0.248011,0.000000,0.227435,0.137642,0.311910,0.013715,0.330732,0.129381
1777417461.895097,-0.576255,0.536913,2.438418,-3.790887,-0.154359,0.137454,0.273686,0.206057,-0.016154,0.273686,0.113477,-0.650394,0.586075,2.487720,-3.747240,-0.202748,0.140395,0.224632,0.246612,0.000000,0.224632,0.140773,0.259793,0.052482,0.334826,0.123964
1777417461.928308,-0.586952,0.549510,2.457928,-3.785156,-0.155751,0.141357,0.278781,0.209416,-0.019622,0.278781,0.104145,-0.657171,0.590744,2.495190,-3.742442,-0.202256,0.138623,0.221797,0.245202,0.000000,0.221797,0.143961,0.301361,0.034618,0.347740,0.143627
1777417461.961645,-0.592675,0.556104,2.468709,-3.779092,-0.150759,0.137806,0.271121,0.203169,-0.021009,0.271121,0.102301,-0.663859,0.595304,2.502486,-3.737604,-0.201764,0.136856,0.218970,0.243800,0.000000,0.218970,0.145121,0.236171,0.079364,0.321182,0.137225
1777417461.994984,-0.592675,0.556104,2.468709,-3.779092,-0.150759,0.137806,0.271121,0.203169,-0.021009,0.271121,0.102301,-0.670591,0.599846,2.509754,-3.732631,-0.201262,0.135059,0.216095,0.242379,0.000000,0.216095,0.149195,0.224190,0.092327,0.311218,0.129456
1777417462.028325,-0.601005,0.565989,2.471738,-3.772801,-0.152724,0.141131,0.260692,0.206581,-0.023812,0.260692,0.151312,-0.677293,0.604319,2.516910,-3.727574,-0.200757,0.133253,0.213204,0.240956,0.000000,0.213204,0.151700,0.267298,0.072942,0.322842,0.150766
1777417462.061653,-0.606854,0.572548,2.492080,-3.765842,-0.149492,0.138499,0.268085,0.202249,-0.025002,0.268085,0.133587,-0.683961,0.608721,2.523953,-3.722436,-0.200248,0.131437,0.210300,0.239531,0.000000,0.210300,0.154166,0.226256,0.104504,0.328645,0.142868
1777417462.095074,-0.616886,0.583687,2.500292,-3.758822,-0.153439,0.142981,0.264123,0.207881,-0.027792,0.264123,0.168706,-0.690667,0.613097,2.530956,-3.717157,-0.199729,0.129594,0.207350,0.238089,0.000000,0.207350,0.158360,0.213963,0.117146,0.299075,0.133042
1777417462.128313,-0.621462,0.588813,2.503515,-3.751514,-0.152656,0.141877,0.256428,0.206399,-0.028854,0.256428,0.212380,-0.697284,0.617366,2.537785,-3.711837,-0.199211,0.127757,0.204411,0.236658,0.000000,0.204411,0.159585,0.163906,0.152236,0.293179,0.124893
1777417462.161626,-0.631606,0.599580,2.521065,-3.743875,-0.158067,0.146713,0.266674,0.213371,-0.031349,0.266674,0.219962,-0.703929,0.621602,2.544563,-3.706382,-0.198685,0.125895,0.201431,0.235213,0.000000,0.201431,0.163675,0.166441,0.155900,0.297143,0.115364
